District,S.No.,Parameters,Type,April - Total [(A+B) or (C+D)],April - Public [A],April - Private [B],April - Urban [C],April - Rural [D],May - Total [(A+B) or (C+D)],May - Public [A],May - Private [B],May - Urban [C],May - Rural [D],June - Total [(A+B) or (C+D)],June - Public [A],June - Private [B],June - Urban [C],June - Rural [D],July - Total [(A+B) or (C+D)],July - Public [A],July - Private [B],July - Urban [C],July - Rural [D],August - Total [(A+B) or (C+D)],August - Public [A],August - Private [B],August - Urban [C],August - Rural [D],September - Total [(A+B) or (C+D)],September - Public [A],September - Private [B],September - Urban [C],September - Rural [D],October - Total [(A+B) or (C+D)],October - Public [A],October - Private [B],October - Urban [C],October - Rural [D],November - Total [(A+B) or (C+D)],November - Public [A],November - Private [B],November - Urban [C],November - Rural [D],December - Total [(A+B) or (C+D)],December - Public [A],December - Private [B],December - Urban [C],December - Rural [D],January - Total [(A+B) or (C+D)],January - Public [A],January - Private [B],January - Urban [C],January - Rural [D],February - Total [(A+B) or (C+D)],February - Public [A],February - Private [B],February - Urban [C],February - Rural [D],March - Total [(A+B) or (C+D)],March - Public [A],March - Private [B],March - Urban [C],March - Rural [D],Total - Total [(A+B) or (C+D)],Total - Public [A],Total - Private [B],Total - Urban [C],Total - Rural [D]
Pondicherry,'16.7.14',Number of Adolscent / Adult deaths due to Causes not known,TOTAL,19,19,NA,5,14,34,34,NA,15,19,37,37,NA,8,29,15,15,NA,1,14,19,19,NA,8,11,20,20,NA,2,18,22,22,NA,7,15,23,23,NA,4,19,19,19,NA,9,10,18,18,NA,9,9,12,12,NA,4,8,8,8,NA,1,7,246,246,NA,73,173
Pondicherry,'16.8.1',Number of Deaths due to Malaria- Plasmodium Vivax,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'16.8.2',Number of Deaths due to Malaria- Plasmodium Falciparum,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'16.8.3',Number of Deaths due to Kala Azar,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'16.8.4',Number of Deaths due to Dengue,TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'16.8.5',Number of Deaths due to Acute Encephelitis Syndrome (AES),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'16.8.6',Number of Deaths due to Japanese Encephalitis (JE),TOTAL,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0
Pondicherry,'15.5.1',Radiology - X-ray,TOTAL,16884,16884,NA,16258,626,17593,17593,NA,17142,451,15490,15490,NA,15114,376,14138,14138,NA,13689,449,13312,13312,NA,12784,528,13934,13934,NA,13098,836,17717,17717,NA,16870,847,17249,17249,NA,16556,693,16821,16821,NA,16222,599,17257,17257,NA,16652,605,13315,13315,NA,12655,660,563,563,NA,0,563,174273,174273,NA,167040,7233
Pondicherry,'15.5.2',Radiology - Ultrasonography (USG),TOTAL,7162,7162,NA,5467,1695,7658,7658,NA,6019,1639,7342,7342,NA,5695,1647,8280,8280,NA,6509,1771,7671,7671,NA,6248,1423,7517,7517,NA,5823,1694,7405,7405,NA,5860,1545,7285,7285,NA,5740,1545,7201,7201,NA,5749,1452,7677,7677,NA,6170,1507,7284,7284,NA,5728,1556,1571,1571,NA,0,1571,84053,84053,NA,65008,19045
Pondicherry,'17.1',Vaccine - DPT,1. Balance From Previous Month,9960,NA,NA,NA,NA,8950,NA,NA,NA,NA,8170,NA,NA,NA,NA,15160,NA,NA,NA,NA,11990,NA,NA,NA,NA,15870,NA,NA,NA,NA,24270,NA,NA,NA,NA,20210,NA,NA,NA,NA,16290,NA,NA,NA,NA,15140,NA,NA,NA,NA,14180,NA,NA,NA,NA,12070,NA,NA,NA,NA,172260,NA,NA,NA,NA
Pondicherry,17.1',Vaccine - DPT,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,8000,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,15000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,33000,NA,NA,NA,NA
Pondicherry,17.1',Vaccine - DPT,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.1',Vaccine - DPT,4. Stock Distributed,1010,NA,NA,NA,NA,780,NA,NA,NA,NA,1010,NA,NA,NA,NA,3160,NA,NA,NA,NA,6170,NA,NA,NA,NA,6550,NA,NA,NA,NA,4060,NA,NA,NA,NA,3920,NA,NA,NA,NA,1150,NA,NA,NA,NA,960,NA,NA,NA,NA,2110,NA,NA,NA,NA,1260,NA,NA,NA,NA,32140,NA,NA,NA,NA
Pondicherry,17.1',Vaccine - DPT,5. Total Stock,8950,NA,NA,NA,NA,8170,NA,NA,NA,NA,15160,NA,NA,NA,NA,12000,NA,NA,NA,NA,15820,NA,NA,NA,NA,24320,NA,NA,NA,NA,20210,NA,NA,NA,NA,16290,NA,NA,NA,NA,15140,NA,NA,NA,NA,14180,NA,NA,NA,NA,12070,NA,NA,NA,NA,10810,NA,NA,NA,NA,173120,NA,NA,NA,NA
Pondicherry,'17.2',Vaccine - Pentavalent,1. Balance From Previous Month,6260,NA,NA,NA,NA,2900,NA,NA,NA,NA,8300,NA,NA,NA,NA,11150,NA,NA,NA,NA,5640,NA,NA,NA,NA,9240,NA,NA,NA,NA,11860,NA,NA,NA,NA,6740,NA,NA,NA,NA,8380,NA,NA,NA,NA,4130,NA,NA,NA,NA,12620,NA,NA,NA,NA,8820,NA,NA,NA,NA,96040,NA,NA,NA,NA
Pondicherry,17.2',Vaccine - Pentavalent,2. Stocks Received,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,6000,NA,NA,NA,NA,0,NA,NA,NA,NA,6000,NA,NA,NA,NA,6000,NA,NA,NA,NA,0,NA,NA,NA,NA,5000,NA,NA,NA,NA,0,NA,NA,NA,NA,13000,NA,NA,NA,NA,0,NA,NA,NA,NA,8000,NA,NA,NA,NA,54000,NA,NA,NA,NA
Pondicherry,17.2',Vaccine - Pentavalent,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.2',Vaccine - Pentavalent,4. Stock Distributed,3360,NA,NA,NA,NA,4600,NA,NA,NA,NA,3150,NA,NA,NA,NA,5510,NA,NA,NA,NA,2380,NA,NA,NA,NA,3380,NA,NA,NA,NA,5120,NA,NA,NA,NA,3360,NA,NA,NA,NA,4250,NA,NA,NA,NA,4510,NA,NA,NA,NA,3800,NA,NA,NA,NA,3120,NA,NA,NA,NA,46540,NA,NA,NA,NA
Pondicherry,17.2',Vaccine - Pentavalent,5. Total Stock,2900,NA,NA,NA,NA,8300,NA,NA,NA,NA,11150,NA,NA,NA,NA,5640,NA,NA,NA,NA,9260,NA,NA,NA,NA,11860,NA,NA,NA,NA,6740,NA,NA,NA,NA,8380,NA,NA,NA,NA,4130,NA,NA,NA,NA,12620,NA,NA,NA,NA,8820,NA,NA,NA,NA,13700,NA,NA,NA,NA,103500,NA,NA,NA,NA
Pondicherry,'17.3',Vaccine - OPV,1. Balance From Previous Month,41760,NA,NA,NA,NA,36280,NA,NA,NA,NA,28500,NA,NA,NA,NA,20620,NA,NA,NA,NA,7880,NA,NA,NA,NA,10300,NA,NA,NA,NA,41500,NA,NA,NA,NA,31480,NA,NA,NA,NA,20820,NA,NA,NA,NA,12200,NA,NA,NA,NA,34200,NA,NA,NA,NA,30660,NA,NA,NA,NA,316200,NA,NA,NA,NA
Pondicherry,17.3',Vaccine - OPV,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,40000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,143300,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,193300,NA,NA,NA,NA
Pondicherry,17.3',Vaccine - OPV,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.3',Vaccine - OPV,4. Stock Distributed,5480,NA,NA,NA,NA,7780,NA,NA,NA,NA,7880,NA,NA,NA,NA,12740,NA,NA,NA,NA,7580,NA,NA,NA,NA,8800,NA,NA,NA,NA,10020,NA,NA,NA,NA,10660,NA,NA,NA,NA,8620,NA,NA,NA,NA,121300,NA,NA,NA,NA,3540,NA,NA,NA,NA,4620,NA,NA,NA,NA,209020,NA,NA,NA,NA
Pondicherry,17.3',Vaccine - OPV,5. Total Stock,36280,NA,NA,NA,NA,28500,NA,NA,NA,NA,20620,NA,NA,NA,NA,7880,NA,NA,NA,NA,10300,NA,NA,NA,NA,41500,NA,NA,NA,NA,31480,NA,NA,NA,NA,20820,NA,NA,NA,NA,12200,NA,NA,NA,NA,34200,NA,NA,NA,NA,30660,NA,NA,NA,NA,26040,NA,NA,NA,NA,300480,NA,NA,NA,NA
Pondicherry,'17.4',Vaccine - TT,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,8840,NA,NA,NA,NA,17060,NA,NA,NA,NA,9740,NA,NA,NA,NA,10780,NA,NA,NA,NA,20040,NA,NA,NA,NA,1550,NA,NA,NA,NA,14240,NA,NA,NA,NA,11290,NA,NA,NA,NA,29520,NA,NA,NA,NA,26590,NA,NA,NA,NA,149650,NA,NA,NA,NA
Pondicherry,17.4',Vaccine - TT,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,20000,NA,NA,NA,NA,0,NA,NA,NA,NA,18000,NA,NA,NA,NA,0,NA,NA,NA,NA,20000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,78000,NA,NA,NA,NA
Pondicherry,17.4',Vaccine - TT,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.4',Vaccine - TT,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1780,NA,NA,NA,NA,7320,NA,NA,NA,NA,8960,NA,NA,NA,NA,10740,NA,NA,NA,NA,18490,NA,NA,NA,NA,5310,NA,NA,NA,NA,2950,NA,NA,NA,NA,1750,NA,NA,NA,NA,2950,NA,NA,NA,NA,2400,NA,NA,NA,NA,62650,NA,NA,NA,NA
Pondicherry,17.4',Vaccine - TT,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,17060,NA,NA,NA,NA,9740,NA,NA,NA,NA,10780,NA,NA,NA,NA,20040,NA,NA,NA,NA,1550,NA,NA,NA,NA,14240,NA,NA,NA,NA,11290,NA,NA,NA,NA,29540,NA,NA,NA,NA,26570,NA,NA,NA,NA,24190,NA,NA,NA,NA,165000,NA,NA,NA,NA
Pondicherry,'17.5',Vaccine - DT,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.5',Vaccine - DT,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.5',Vaccine - DT,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.5',Vaccine - DT,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.5',Vaccine - DT,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,'17.6',Vaccine - BCG,1. Balance From Previous Month,7360,NA,NA,NA,NA,3390,NA,NA,NA,NA,5040,NA,NA,NA,NA,11630,NA,NA,NA,NA,7530,NA,NA,NA,NA,13640,NA,NA,NA,NA,8370,NA,NA,NA,NA,3100,NA,NA,NA,NA,9850,NA,NA,NA,NA,5870,NA,NA,NA,NA,19270,NA,NA,NA,NA,17050,NA,NA,NA,NA,112100,NA,NA,NA,NA
Pondicherry,17.6',Vaccine - BCG,2. Stocks Received,0,NA,NA,NA,NA,6000,NA,NA,NA,NA,10000,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,0,NA,NA,NA,NA,17000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,53000,NA,NA,NA,NA
Pondicherry,17.6',Vaccine - BCG,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.6',Vaccine - BCG,4. Stock Distributed,3970,NA,NA,NA,NA,4350,NA,NA,NA,NA,3410,NA,NA,NA,NA,4100,NA,NA,NA,NA,3890,NA,NA,NA,NA,5270,NA,NA,NA,NA,5270,NA,NA,NA,NA,4680,NA,NA,NA,NA,3980,NA,NA,NA,NA,3600,NA,NA,NA,NA,2220,NA,NA,NA,NA,3160,NA,NA,NA,NA,47900,NA,NA,NA,NA
Pondicherry,17.6',Vaccine - BCG,5. Total Stock,3390,NA,NA,NA,NA,5040,NA,NA,NA,NA,11630,NA,NA,NA,NA,7530,NA,NA,NA,NA,13640,NA,NA,NA,NA,8370,NA,NA,NA,NA,3100,NA,NA,NA,NA,8420,NA,NA,NA,NA,5870,NA,NA,NA,NA,19270,NA,NA,NA,NA,17050,NA,NA,NA,NA,13890,NA,NA,NA,NA,117200,NA,NA,NA,NA
Pondicherry,'17.7',Vaccine - Measles,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.7',Vaccine - Measles,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.7',Vaccine - Measles,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.7',Vaccine - Measles,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.7',Vaccine - Measles,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,'17.8',Vaccine - JE,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.8',Vaccine - JE,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.8',Vaccine - JE,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.8',Vaccine - JE,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.8',Vaccine - JE,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,'17.9',Vaccine - Hepatitis B,1. Balance From Previous Month,8400,NA,NA,NA,NA,4190,NA,NA,NA,NA,10890,NA,NA,NA,NA,12710,NA,NA,NA,NA,8980,NA,NA,NA,NA,11660,NA,NA,NA,NA,11000,NA,NA,NA,NA,11000,NA,NA,NA,NA,8430,NA,NA,NA,NA,4720,NA,NA,NA,NA,13770,NA,NA,NA,NA,12310,NA,NA,NA,NA,118060,NA,NA,NA,NA
Pondicherry,17.9',Vaccine - Hepatitis B,2. Stocks Received,0,NA,NA,NA,NA,10000,NA,NA,NA,NA,5000,NA,NA,NA,NA,0,NA,NA,NA,NA,6000,NA,NA,NA,NA,3000,NA,NA,NA,NA,0,NA,NA,NA,NA,5000,NA,NA,NA,NA,0,NA,NA,NA,NA,13000,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,42000,NA,NA,NA,NA
Pondicherry,17.9',Vaccine - Hepatitis B,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.9',Vaccine - Hepatitis B,4. Stock Distributed,4210,NA,NA,NA,NA,3300,NA,NA,NA,NA,3180,NA,NA,NA,NA,3730,NA,NA,NA,NA,3320,NA,NA,NA,NA,3660,NA,NA,NA,NA,3660,NA,NA,NA,NA,3910,NA,NA,NA,NA,3710,NA,NA,NA,NA,3950,NA,NA,NA,NA,1460,NA,NA,NA,NA,2930,NA,NA,NA,NA,41020,NA,NA,NA,NA
Pondicherry,17.9',Vaccine - Hepatitis B,5. Total Stock,4190,NA,NA,NA,NA,10890,NA,NA,NA,NA,12710,NA,NA,NA,NA,8980,NA,NA,NA,NA,11660,NA,NA,NA,NA,11000,NA,NA,NA,NA,7340,NA,NA,NA,NA,12090,NA,NA,NA,NA,4720,NA,NA,NA,NA,13770,NA,NA,NA,NA,12310,NA,NA,NA,NA,9380,NA,NA,NA,NA,119040,NA,NA,NA,NA
Pondicherry,'17.10',Vaccine - Typhoid,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.10',Vaccine - Typhoid,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.10',Vaccine - Typhoid,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.10',Vaccine - Typhoid,4. Stock Distributed,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.10',Vaccine - Typhoid,5. Total Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,'17.11',Vaccine - Vitamin K,1. Balance From Previous Month,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.11',Vaccine - Vitamin K,2. Stocks Received,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
Pondicherry,17.11',Vaccine - Vitamin K,3. Unusable Stock,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
